#vx_mps,vy_mps,dpsi_radps,ax_mps2,ay_mps2,deltawheel_rad,TwheelRL_Nm,TwheelRR_Nm,pBrakeF_bar,pBrakeR_bar
3.0353989421779,0.00226672274050678,0.00356508209370077,4.77072238922119,0.209488049149513,0.00715585006400943,1150,1043.75,0,0
3.07371850720532,0.00302521495449817,0.00645766546949744,4.67132568359375,0.193376511335373,0.00645771808922291,1143.75,1150,0,0
3.11002254240081,0.00344821397199047,0.00214345077984035,4.48875570297241,0.144414678215981,0.00715585006400943,1056.25,1031.25,0,0
3.14578592676765,0.00378824225838531,0.000942854036111385,4.37369537353516,0.124782048165798,0.00715585006400943,1031.25,1031.25,0,0
3.18067039233338,0.00379286272745548,0.00102789327502251,4.25416660308838,0.0924084857106209,0.00645771808922291,1031.25,1031.25,0,0
3.21520284175357,0.00369606291542869,0.000711696047801524,4.1754903793335,0.0691790729761124,0.00645771808922291,1106.25,1037.5,0,0
3.25000197500471,0.00340784918517762,-0.00210900767706335,4.16679620742798,0.0344054587185383,0.00558505346998572,1106.25,1118.75,0,0
3.28575834852852,0.00247502452462335,-0.000643880397547036,4.23609352111816,-0.0100129162892699,0.00488692196086049,1112.5,1012.5,0,0
3.32225764707264,0.00226423082917776,-0.00121413171291351,4.31504821777344,0.0114353392273188,0.00488692196086049,1068.75,1037.5,0,0
3.35973156817338,0.00118432689025605,-0.000838488573208451,4.41748046875,-0.0371918827295303,0.00401425734162331,1068.75,1037.5,0,0
3.39716560060094,0.000415295647320256,0.00139125238638371,4.45503950119019,-0.030664287507534,0.00331612559966743,1025,1025,0,0
3.434215107308,-0.000757770800254645,0.000862054934259504,4.43584108352661,-0.0587291233241558,0.00401425734162331,1068.75,1056.25,0,0
3.47072656035143,-0.00107231672991715,-0.000179895578185096,4.40834951400757,-0.00916954595595598,0.00401425734162331,1137.5,1106.25,0,0
3.50732557903212,-0.00152608459440954,-0.00342167052440345,4.39387893676758,-0.0136731648817658,0.00401425734162331,1106.25,1093.75,0,0
3.542257945794,-0.00127343530265458,-0.00292251049540937,4.2662501335144,0.043187040835619,0.00401425734162331,1106.25,1093.75,0,0
3.57791036003668,-0.000913679871664599,-0.00543922837823629,4.2724494934082,0.0592286624014378,0.00488692196086049,1050,1093.75,0,0
3.61381587482956,-0.000644135424178696,-0.00568486889824271,4.28601598739624,0.0741923749446869,0.00401425734162331,1031.25,1037.5,0,0
3.65013539014928,-0.000258551399790682,-0.00606988230720162,4.33583974838257,0.0752938017249107,0.00488692196086049,1131.25,1131.25,0,0
3.68729395787167,-0.00130351214460719,-0.00529811857268214,4.40208530426025,-0.00782832596451044,0.00488692196086049,1031.25,1150,0,0
3.72465891528564,-0.00233158349378349,-0.00372290913946927,4.45202779769897,-0.0454519465565681,0.00488692196086049,1031.25,1150,0,0
3.76190586626858,-0.0039987278291283,0.000342180719599128,4.45533466339111,-0.0919148921966553,0.00488692196086049,1150,1093.75,0,0
3.80009298256591,-0.00635512697536933,-0.00198000646196306,4.52459335327148,-0.174675837159157,0.00488692196086049,1162.5,1087.5,0,0
3.83788383164362,-0.00810783675683011,-0.00279736728407443,4.54129457473755,-0.175222516059875,0.00488692196086049,1068.75,1093.75,0,0
3.87561093197426,-0.00999222448921861,-0.00276937312446535,4.56816244125366,-0.189459398388863,0.00488692196086049,1125,1168.75,0,0
3.91355190250697,-0.0104567375919722,-0.000409569387556985,4.61421728134155,-0.0799098163843155,0.00558505346998572,1125,1168.75,0,0
3.95151469265326,-0.00938765258218945,-0.000973071262706071,4.64572381973267,0.0728254541754723,0.00488692196086049,1087.5,1181.25,0,0
3.98995406447939,-0.00858792895033298,-0.0040329247713089,4.69515800476074,0.113581962883472,0.00488692196086049,1106.25,1168.75,0,0
4.02886724498991,-0.0053600553185859,-0.00207744259387255,4.74372673034668,0.325108081102371,0.00558505346998572,1187.5,1162.5,0,0
4.06741825764924,-0.00292854732962223,-0.000400413642637432,4.73849058151245,0.365840911865234,0.00558505346998572,1187.5,1137.5,0,0
4.10645762426081,-0.000634037659904468,0.00159484765026718,4.75792121887207,0.387643396854401,0.00645771808922291,1187.5,1137.5,0,0
4.14558275147945,0.00274890229221195,0.00252845790237188,4.74507331848145,0.462137192487717,0.00645771808922291,1193.75,1131.25,0,0
4.18424758875148,0.00445494607667191,0.000902502913959324,4.71103239059448,0.368669360876083,0.00715585006400943,1137.5,1168.75,0,0
4.22324627170626,0.00557635528888026,0.00256440765224397,4.71395683288574,0.285433232784271,0.00645771808922291,1081.25,1168.75,0,0
4.26164181056845,0.00484112202501324,0.00251081096939743,4.66383981704712,0.101206466555595,0.00645771808922291,1112.5,1175,0,0
4.29920088756661,0.00353105256147531,-0.00104995537549257,4.59696626663208,-0.0353936739265919,0.00645771808922291,1112.5,1175,0,0
4.33647263832918,0.000826522999490167,-0.00185236101970077,4.53016519546509,-0.189645394682884,0.00715585006400943,1175,1137.5,0,0
4.3733636491248,-0.00151827378986046,-0.00189743179362267,4.47670698165894,-0.237405776977539,0.00645771808922291,1187.5,1081.25,0,0
4.41045209185969,-0.00406399783668738,-0.00196619494818151,4.46064329147339,-0.278181552886963,0.00645771808922291,1187.5,1131.25,0,0
4.44810894229183,-0.00617633178804355,-0.00121856550686061,4.50195503234863,-0.235682994127274,0.00645771808922291,1118.75,1181.25,0,0
4.4863927782464,-0.00793059087561668,0.00297371251508594,4.55656671524048,-0.159945338964462,0.00645771808922291,1118.75,1181.25,0,0
4.5251392812873,-0.00939563916490079,0.00350992032326758,4.6390814781189,-0.0741750001907349,0.00645771808922291,1162.5,1150,0,0
4.56427616241457,-0.00996822745556124,0.0039114085957408,4.71956157684326,0.0373838543891907,0.00645771808922291,1100,1075,0,0
4.60421663241086,-0.0095334505959832,0.005274866707623,4.82798528671265,0.175432711839676,0.00645771808922291,1100,1156.25,0,0
4.64411334111729,-0.00761676252630647,0.00699862325564027,4.87744998931885,0.31680491566658,0.00645771808922291,1093.75,1125,0,0
4.68323538921277,-0.00499428928961448,0.0023991831112653,4.84223508834839,0.40671968460083,0.00645771808922291,1093.75,1125,0,0
4.72160503226833,-0.00335060979769039,0.00474534230306745,4.76522016525269,0.372813284397125,0.00645771808922291,1168.75,1143.75,0,0
4.75915380179944,-0.00183223279532126,0.00426153233274817,4.68127632141113,0.350166141986847,0.00645771808922291,1175,1087.5,0,0
4.79743367505823,-0.000369046470827153,0.0040983771905303,4.67870283126831,0.318388909101486,0.00645771808922291,1087.5,1181.25,0,0
4.83629753914922,0.00167009418706068,0.00408124458044767,4.70771408081055,0.32500621676445,0.00645771808922291,1150,1150,0,0
4.87588514618268,0.00302680137310585,0.00484374305233359,4.77379465103149,0.271122574806213,0.00645771808922291,1150,1150,0,0
4.91488144679002,0.00266005569965819,0.00554460473358631,4.75761890411377,0.131740033626556,0.00645771808922291,1193.75,1112.5,0,0
4.95301211314398,0.00109322732746669,-0.000857921491842717,4.68080615997314,-0.041713260114193,0.00645771808922291,1187.5,1175,0,0
4.9913754949952,-0.000336153194356911,0.0018594863358885,4.70885419845581,-0.0901823341846466,0.00715585006400943,1168.75,1175,0,0
5.02989784061205,-0.00187244548041781,0.00262984982691705,4.7318000793457,-0.128302827477455,0.00645771808922291,1118.75,1168.75,0,0
5.06800487646234,-0.00608560912262866,-0.000605063687544316,4.6862211227417,-0.350419044494629,0.00715585006400943,1118.75,1168.75,0,0
5.10627431122011,-0.00941248651306591,-0.00305886170826852,4.68807935714722,-0.363577336072922,0.00645771808922291,1193.75,1156.25,0,0
5.14334810835527,-0.0100193592079189,-0.00280407071113586,4.60405921936035,-0.201603308320045,0.00558505346998572,1093.75,1168.75,0,0
5.17952118979318,-0.0116184015125231,-0.00133884267415851,4.4784574508667,-0.215529203414917,0.00645771808922291,1106.25,1175,0,0
5.21876388554643,-0.0130534366154415,-0.00199949298985302,4.62556123733521,-0.191159337759018,0.00645771808922291,1112.5,1156.25,0,0
5.25739797830317,-0.0129670480334123,0.00173356337472796,4.63205718994141,-0.0599449910223484,0.00645771808922291,1112.5,1156.25,0,0
5.2959999978278,-0.0112853109320267,-0.000537487561814487,4.62214517593384,0.0714558288455009,0.00645771808922291,1093.75,1118.75,0,0
5.33151654412987,-0.00798914152320866,0.00420310348272324,4.37888336181641,0.273213148117065,0.00645771808922291,1193.75,1087.5,0,0
5.3619015718226,-0.00500618598608595,0.00750386249274015,3.96797013282776,0.304134666919708,0.00715585006400943,1187.5,1100,0,0
5.39082178996448,-0.00398849003800666,0.00705070048570633,3.65251708030701,0.199801743030548,0.00802851468324661,1131.25,1212.5,0,0
5.41344643423833,0.00167167126663497,0.00602068332955241,3.09973096847534,0.437069207429886,0.00802851468324661,1131.25,1212.5,0,0
5.44260940075606,0.000957133579149276,0.0116913141682744,3.33467817306519,0.222217634320259,0.00872664619237185,1200,1200,0,0
5.46499810280814,0.00262156032142654,0.0076936911791563,2.90418934822083,0.252382576465607,0.00802851468324661,1062.5,1131.25,0,0
5.49149562499093,0.00127864145554622,0.00740276090800762,3.05850625038147,0.0541596226394176,0.00802851468324661,1068.75,1056.25,0,0
5.51345788505192,-5.25897999269984e-05,0.00663860561326146,2.77536630630493,0.0620089061558247,0.00802851468324661,925,1068.75,0,0
5.53525447382527,0.00314943061202005,0.0034366634208709,2.62365388870239,0.27867528796196,0.00802851468324661,925,1068.75,0,0
5.55574187835641,0.000285246022911766,0.00467960769310594,2.45970177650452,-0.0259803272783756,0.00802851468324661,925,931.25,0,0
5.57698268213157,0.00298542354998056,0.00414509046822786,2.43899726867676,0.265065014362335,0.00802851468324661,793.75,843.75,0,0
