#vx_mps,vy_mps,dpsi_radps,ax_mps2,ay_mps2,deltawheel_rad,TwheelRL_Nm,TwheelRR_Nm,pBrakeF_bar,pBrakeR_bar
3.02451998457972,-0.0629630293355614,-0.0072749312967062,4.55294990539551,-0.280750006437302,-0.00785398203879595,1100,1143.75,0,0
3.0607691613146,-0.0636891613395074,-0.00351778720505536,4.48985004425049,-0.318650007247925,-0.00785398203879595,1150,1056.25,0,0
3.09627523202742,-0.0638131561787867,-0.0160001907497644,4.29234981536865,-0.160799995064735,-0.00785398203879595,1081.25,1050,0,0
3.1301047301311,-0.0636966292974835,-0.0124241886660457,4.08650016784668,-0.286300003528595,-0.00785398203879595,1081.25,1050,0,0
3.16228514342743,-0.0639255181622226,-0.0123922666534781,3.92510008811951,-0.287099987268448,-0.00785398203879595,1025,1131.25,0,0
3.19312249874377,-0.062580718002244,-0.0196751225739717,3.71024990081787,-0.0555000007152557,-0.00698131695389748,1093.75,1012.5,0,0
3.22244639251433,-0.0616994138591965,-0.00211166148073971,3.62940001487732,-0.0525499992072582,-0.00488692196086049,1087.5,1031.25,0,0
3.25341009248556,-0.0606615723300697,-0.0114625953137875,3.85890007019043,-0.165450006723404,-0.00174532923847437,1118.75,1118.75,0,0
3.28597672568546,-0.0598139421955632,-0.0135264545679092,4.05719995498657,-0.130250006914139,0,1118.75,1118.75,0,0
3.32036368575299,-0.0579775538903367,-0.00783958658576012,4.28879976272583,-0.011400000192225,0.00139626336749643,1118.75,1075,0,0
3.35745643368544,-0.0573473485785214,-0.00573879014700651,4.62309980392456,-0.203400000929832,0.00279252673499286,1031.25,1056.25,0,0
3.39529729995162,-0.0567576733333454,0.000973667658399791,4.64694976806641,-0.170450001955032,0.00366519135423005,1025,1081.25,0,0
3.43290040191187,-0.0546557295210683,-0.000203928022528999,4.74580001831055,0.0333999991416931,0.00436332309618592,1112.5,1031.25,0,0
3.46913433217189,-0.0532366701588401,0.00465086521580815,4.54414987564087,-0.173199996352196,0.00436332309618592,1112.5,1031.25,0,0
3.50305086981271,-0.0523840690962161,0.010613514110446,4.17659997940063,-0.0562499985098839,0.00279252673499286,1081.25,1087.5,0,0
3.53489264308526,-0.0514791996288584,0.0133149847388268,3.96694993972778,-0.129099994897842,0.00209439499303699,1025,1143.75,0,0.100000001490116
3.56549965090824,-0.052695599886381,0.0152669064700603,3.78309988975525,-0.396950006484985,0.00139626336749643,1031.25,1100,0,0
3.59448650553573,-0.0518768244224737,0.0145622510462999,3.58200001716614,-0.108750000596046,0.000698131683748215,1062.5,1112.5,0,0
3.62475911217874,-0.0510629369201137,0.0159776490181684,3.78620004653931,-0.0781999975442886,0,1062.5,1112.5,0,0
3.65742457085041,-0.0496654848931256,0.013950452208519,4.13835000991821,0.0503499992191792,0,1093.75,1106.25,0,0
3.69360008195771,-0.0473111111145231,0.0131879784166813,4.56034994125366,0.0099499998614192,-0.000872664619237185,1118.75,1131.25,0,0
3.73124845382444,-0.0459289085560292,0.0125697776675224,4.71315002441406,0.0215499997138977,-0.000872664619237185,1106.25,1093.75,0,0
3.77087706953501,-0.0448972626831222,-0.00128480861894786,4.93095016479492,-0.135949999094009,-0.00174532923847437,1075,1075,0,0
3.80982367507181,-0.0456558434468422,0.00342552061192691,4.75225019454956,-0.320450007915497,-0.00174532923847437,1075,1075,0,0
3.8467159787197,-0.045969887887765,-0.0064349309541285,4.55170011520386,-0.339100003242493,-0.00174532923847437,1168.75,1075,0,0
3.8817812618807,-0.0477215869264354,-0.00464740442112088,4.24424982070923,-0.445699989795685,-0.000872664619237185,1168.75,1093.75,0,0
3.91444452951473,-0.049707616469156,-0.00861346069723368,3.96444988250732,-0.532000005245209,0,1106.25,1212.5,0,0
3.9461698275737,-0.0507494477433894,-0.0158552601933479,3.92785000801086,-0.410650014877319,0,1206.25,1206.25,0,0
3.9796470818339,-0.0521520694033769,-0.0126428557559848,4.23890018463135,-0.40939998626709,0.000698131683748215,1206.25,1206.25,0,0
4.01505703927559,-0.0521501094584673,-0.0170168522745371,4.39359998703003,-0.190149992704391,0.000698131683748215,1218.75,1181.25,0,0
4.05330364746196,-0.0511396966761879,-0.00617005350068212,4.85055017471313,-0.0986500009894371,0.000698131683748215,1175,1131.25,0,0
4.09377308579354,-0.0491159074042636,-0.00708879018202424,5.05765008926392,-0.00910000037401915,0.000698131683748215,1137.5,1212.5,0,0
4.13496107236799,-0.0463433322346082,-0.00202726642601192,5.20749998092651,0.126650005578995,0.00139626336749643,1243.75,1150,0,0
4.1778386253272,-0.0447425867477899,0.00781212886795402,5.32025003433228,-0.153050005435944,0.000698131683748215,1243.75,1150,0,0
4.21917694477196,-0.0427465349916534,-0.0029365390073508,5.09114980697632,0.0364000014960766,0.00139626336749643,1168.75,1250,0,0
4.25754374171382,-0.0399102241849195,0.000107128638774157,4.66344976425171,0.086949996650219,0.00139626336749643,1187.5,1125,0,0
4.29432783466703,-0.0396715538188051,0.00414738897234201,4.50439977645874,-0.235400006175041,0.000698131683748215,1150,1231.25,0,0
4.32907376845684,-0.0398255836951122,0.00757911941036582,4.23495006561279,-0.317999988794327,0.00139626336749643,1156.25,1225,0,0
4.36183591398168,-0.0406577496743599,0.00185846094973385,4.02384996414185,-0.377400010824203,0.00139626336749643,1156.25,1225,0,0
4.39599757972205,-0.0429451816872781,0.00295372121036053,4.27920007705688,-0.449999988079071,0.00139626336749643,1143.75,1118.75,0,0
4.43214717058932,-0.0456668347742911,0.00652712862938643,4.55135011672974,-0.623549997806549,0.000698131683748215,1206.25,1206.25,0,0
4.46946918208621,-0.0481659148967668,0.000938996963668615,4.6862998008728,-0.468300014734268,0.00139626336749643,1131.25,1181.25,0,0
4.50903216562916,-0.0501767812647047,0.0037249845918268,4.99889993667603,-0.474249988794327,0.00139626336749643,1193.75,1175,0,0
4.55015180634438,-0.0508601451899257,0.0020609877537936,5.12629985809326,-0.19879999756813,0.000698131683748215,1193.75,1175,0,0
4.59043382980451,-0.0497615319631438,0.00447745807468891,4.98999977111816,-0.089649997651577,0.00139626336749643,1206.25,1218.75,0,0
4.63051492158703,-0.0484421132758973,0.00607031397521496,4.99065017700195,0.000250000011874363,0.00139626336749643,1243.75,1243.75,0,0.100000001490116
4.66886541286566,-0.0467727371636893,0.00167105661239475,4.5922999382019,-0.0635500028729439,0.00139626336749643,1243.75,1212.5,0,0
4.70474694263704,-0.045084979814145,-0.00378659274429083,4.60785007476807,0.105200000107288,0.00139626336749643,1243.75,1162.5,0,0
4.74167771786109,-0.0415260269079898,-0.00204647006466985,4.52005004882812,0.218299999833107,0.00139626336749643,1243.75,1162.5,0,0.100000001490116
4.77612628316284,-0.0413316769437868,-0.00610733544453979,4.21535015106201,-0.354149997234344,0.00139626336749643,1181.25,1181.25,0,0
4.81387867159358,-0.0392601256773519,0.000334862183080986,4.72574996948242,0.0561500005424023,0.00139626336749643,1243.75,1187.5,0,0
4.85343834867668,-0.0385853732852924,0.00556733552366495,4.89825010299683,-0.185049995779991,0.00139626336749643,1243.75,1175,0,0
4.89391501955875,-0.0381634149291918,0.00608986197039485,5.07075023651123,-0.164550006389618,0.00139626336749643,1218.75,1231.25,0,0
4.93767435190702,-0.0388047733212888,-0.00115193717647344,5.45555019378662,-0.339349985122681,0.00139626336749643,1218.75,1231.25,0,0
4.98030930307163,-0.0390570992982207,0.0050539281219244,5.19355010986328,-0.293599992990494,0.00139626336749643,1237.5,1250,0,0
5.02124940838004,-0.0391486478874622,-0.00116074271500111,5.11164999008179,-0.197850003838539,0.00139626336749643,1243.75,1262.5,0,0
5.06079051818076,-0.038654949581104,0.00207673036493361,4.95065021514893,-0.281699985265732,0.00139626336749643,1212.5,1200,0,0
5.09661477211833,-0.0364799989729749,-0.000870673800818622,4.34240007400513,0.0260000005364418,0.00139626336749643,1243.75,1262.5,0,0
5.13113563205399,-0.0346923805019761,-0.0138743948191404,4.30614995956421,-0.0252999998629093,0.00139626336749643,1243.75,1262.5,0,0
5.16637646323517,-0.0319146240101539,-0.00847666151821613,4.35820007324219,0.0458000004291534,0.00139626336749643,1200,1200,0,0
5.2024057097382,-0.0287244215733476,-0.00364259560592473,4.54145002365112,0.169799998402596,0.00139626336749643,1206.25,1262.5,0,0
5.24219643426603,-0.02475705014957,-0.00581899704411626,5.06414985656738,0.137549996376038,0.00139626336749643,1243.75,1218.75,0,0
5.28438900595243,-0.0231177021563749,-0.0036170061212033,5.08949995040894,-0.101899996399879,0.00139626336749643,1225,1187.5,0,0
5.32900243327225,-0.0200017422212627,0.00413859868422151,5.44320011138916,0.121399998664856,0.00139626336749643,1225,1187.5,0,0
5.3738758954044,-0.0192353934286169,0.00131799385417253,5.34035015106201,-0.0873500034213066,0.00139626336749643,1237.5,1193.75,0,0
5.41628286988631,-0.0203878981556082,0.00111451756674796,5.16305017471313,-0.373400002717972,0.00139626336749643,1243.75,1206.25,0,0
5.45769580927147,-0.0226042828815976,0.000410918844863772,5.05714988708496,-0.594799995422363,0.00139626336749643,1243.75,1262.5,0,0
5.49655418790808,-0.0265792754534401,-0.00262567377649248,4.67875003814697,-0.743550002574921,0.00139626336749643,1243.75,1256.25,0,0
5.5351210881368,-0.0308721391070623,-0.0020949998870492,4.75594997406006,-0.845899999141693,0.000698131683748215,1243.75,1256.25,0,0
5.57287727181532,-0.0371924130194301,-0.00601726630702615,4.65654993057251,-0.948050022125244,0,1243.75,1262.5,0.100000001490116,0
5.61171509617327,-0.0407059500455311,-0.00805159285664558,4.86100006103516,-0.642599999904633,0,1206.25,1206.25,0,0
5.65229535663668,-0.0435144815011827,-0.00479820044711232,5.00414991378784,-0.474999994039536,0,1243.75,1193.75,0,0
5.69488734536491,-0.0453577637151675,-0.000498200592119247,5.25355005264282,-0.331649988889694,-0.000872664619237185,1243.75,1262.5,0,0
5.73830435190149,-0.0452059453148421,0.00284173036925495,5.38315010070801,-0.0915500000119209,-0.000872664619237185,1243.75,1262.5,0,0
5.78218994547816,-0.0433744966146187,-0.002373460913077,5.31325006484985,0.0453500002622604,-0.000872664619237185,1231.25,1225,0,0.100000001490116
5.82458186469881,-0.041025376886923,0.00905512273311615,5.11275005340576,0.136099994182587,0,1237.5,1237.5,0,0.100000001490116
5.86546422835922,-0.0380506608063579,-0.0038312787655741,5.02860021591187,-0.0268500000238419,0.00139626336749643,1206.25,1262.5,0,0
5.90435180013287,-0.0354235890037078,0.0022201226092875,4.75414991378784,0.100599996745586,0.00209439499303699,1225,1200,0,0
